activity_id,assay_description,molecule_chembl_id,standard_units,standard_value,target_chembl_id,units,value,pIC50,smiles,MW,LogP,HBD,HBA,TPSA,RotBonds,AromaticRings,QED,Lipinski_violations,Lead_like,Drug_like,bioactivity_class
12533587,Inhibition of COX2 (unknown origin),CHEMBL2283160,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccc(-c3ccc(F)cc3F)cc2)cc1,414.4290000000001,4.660500000000003,1,3,71.44,5,3,0.48691750845691756,0,False,True,Active
1193292,Inhibitory concentration against human prostaglandin G/H synthase 2,CHEMBL25371,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,COc1ccc2c(c1)c(CC(=O)NC[C@H](C)O)c(C)n2C(=O)c1ccc(Cl)cc1,414.8890000000001,3.3397200000000016,2,5,80.56,6,3,0.6478674194754074,0,False,True,Active
911251,In vitro inhibitory activity against Prostaglandin G/H synthase 2 (COX-2) in human,CHEMBL104147,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CCOc1cc(OCC)cc(-c2ccc(C(C)C(=O)O)cc2)c1,314.38100000000003,4.339100000000003,1,3,55.760000000000005,7,2,0.8257268587719442,0,False,True,Active
441383,Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood,CHEMBL420351,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,Cc1cc(=O)c(Oc2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,390.8440000000001,4.464420000000003,0,5,73.58000000000001,4,3,0.6568939022887152,0,False,True,Active
23208116,Inhibition of human recombinant COX-2 using arachidonic acid as substrate preincubated with enzyme for 5 mins followed by substrate addition by colorimetric analysis,CHEMBL4862415,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CC(C)Oc1ccc2nc(O)c(/C=N/n3c(=S)[nH]nc(Cc4ccccc4)c3=O)cc2c1,447.5200000000002,3.814890000000002,2,8,105.39000000000001,6,4,0.3439222568861556,0,False,True,Active
25566722,Inhibition of COX-2 (unknown origin),CHEMBL5412102,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,COc1ccc(/C=C/C(=O)c2nn(-c3ccc(F)cc3)c(C)c2C(=O)/C=C/c2ccc(OC)cc2)cc1,496.53800000000024,6.129220000000006,0,6,70.42,9,4,0.20597462065546432,1,False,False,Active
12533583,Inhibition of COX2 (unknown origin),CHEMBL2283164,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CS(=O)(=O)c1ccc(/C=C(/C(=O)O)c2ccc(-c3ccc(S(C)(=O)=O)cc3)cc2)cc1,456.54100000000017,3.7858000000000027,1,5,105.57999999999998,6,3,0.44692694649131554,0,False,True,Active
12533586,Inhibition of COX2 (unknown origin),CHEMBL2283161,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CC(C)Oc1ccc(-c2ccc(/C(=C\c3ccc(S(C)(=O)=O)cc3)C(=O)O)cc2)cc1,436.52900000000017,5.169500000000005,1,4,80.67,7,3,0.40821684050890067,1,False,False,Active
1008310,Inhibitory of human Prostaglandin G/H synthase 2 expressed in CHO cells.,CHEMBL18790,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CC1(OCC(F)(F)F)OC(=O)C(c2ccc(F)cc2)=C1c1ccc(S(C)(=O)=O)cc1,444.40200000000016,3.991900000000003,0,5,69.67,5,2,0.5153539739226666,0,False,True,Active
483745,"Biochemical index for Prostaglandin G/H synthase 2 measured as, PGE-2 levels in lipopolysaccharide (LPS)-challenged human whole blood",CHEMBL300047,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CS(=O)(=O)c1ccc(C2=C(c3ccc(F)cc3)C(=O)N(c3ccccc3F)C2)cc1,425.45600000000013,4.325900000000003,0,3,54.45,4,3,0.6254706627828343,0,False,True,Active
22971844,Inhibition of human recombinant COX2 by colorimetric analysis,CHEMBL4781926,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,C/C(=N\NC(N)=O)c1nnn(-c2ccc(Cl)cc2)c1C,292.7300000000001,1.6214199999999996,2,5,98.19,3,2,0.6640673597460033,0,True,True,Active
451009,Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%,CHEMBL43933,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CSCc1cn(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccc(Cl)cc2)n1,392.93300000000005,4.459200000000004,0,5,51.96,5,3,0.6428291664786664,0,False,True,Active
16498520,Inhibition of recombinant human COX2 assessed as production of PGF2-alpha preincubated with compound followed by the addition of 5 uM arachidonic acid as substrate by enzyme immunoassay,CHEMBL3775979,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CCCCCCCNC(=O)Oc1cccc(-c2ccc(C(C)C(=O)O)cc2F)c1,401.4780000000001,5.739600000000006,2,3,75.63,10,2,0.4978956253763957,1,False,False,Active
12723778,Inhibition of COX2 in human blood assessed as TxB2 level after 1 hr by enzyme immunoassay,CHEMBL2347676,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CCS(=O)(=O)c1nc(-c2ccc(Cl)cc2)c(-c2ccc(S(C)(=O)=O)cc2)[nH]1,424.93100000000015,3.5942000000000016,1,5,96.95999999999998,5,3,0.6744714011909717,0,False,True,Active
444412,Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%,CHEMBL296078,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CN(C)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1Cl,443.87800000000004,4.681000000000003,0,5,55.2,4,3,0.5871424514662003,0,False,True,Active
8047890,Inhibition of human recombinant COX-2 by enzyme immuno assay,CHEMBL1957885,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,O=C(c1ccccc1)n1cc(/C=N/c2ccc(C(F)(F)F)cc2)c2ccccc21,392.38000000000005,6.099200000000004,0,3,34.36,3,4,0.3880698720879545,1,False,False,Active
1202881,Inhibitory activity against prostaglandin G/H synthase 2,CHEMBL69667,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CS(=O)(=O)c1ccc(-c2coc(=O)n2-c2ccc(Cl)cc2)cc1,349.7950000000001,3.1544000000000016,0,5,69.28,3,3,0.7279647513334045,0,True,True,Active
12533610,Inhibition of COX2 (unknown origin),CHEMBL2283176,nM,320.0,CHEMBL230,uM,0.32,6.494850021680094,CCCC/C(=C(\c1ccccc1)c1ccc(NS(C)(=O)=O)cc1)c1ccccc1,405.56300000000016,6.207400000000006,1,2,46.17,8,3,0.45306383441822723,1,False,False,Active
2128865,Inhibition of human COX2 for 17 mins pre-incubated before addition of [1-14C]arachidonic acid,CHEMBL259842,nM,327.0,CHEMBL230,nM,327.0,6.485452247339714,CCc1cccc(C)c1Nc1ccccc1CC(=O)O,269.34399999999994,3.9281200000000016,2,2,49.33,5,2,0.8643241847254783,0,False,True,Active
437680,Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%,CHEMBL43493,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,Cc1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1C,394.4180000000001,4.578440000000004,0,4,51.96,3,3,0.6535077065509681,0,False,True,Active
16842826,Inhibition of recombinant human COX2 using arachidonic acid as substrate preincubated for 15 mins followed by substrate addition for 2 mins by Cayman based fluorescence assay,CHEMBL3885367,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,COc1ccc2c(c1)c(CC(=O)NCCCCCCC(=O)NO)c(C)n2C(=O)c1ccc(Cl)cc1,499.9950000000001,4.414820000000003,3,6,109.66,11,3,0.20546076295352195,0,False,True,Active
1192053,Inhibitory concentration against human prostaglandin G/H synthase 2,CHEMBL281653,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,COc1ccc2c(c1)c(CC(=O)NC[C@@H](C)O)c(C)n2C(=O)c1ccc(Cl)cc1,414.8890000000001,3.3397200000000016,2,5,80.56,6,3,0.6478674194754074,0,False,True,Active
3602173,Inhibition of human COX-2,CHEMBL1288539,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,CCc1ccc2c(c1)C=C(C(=O)O)C(C(F)(F)F)O2,272.222,3.040300000000001,1,2,46.53,2,1,0.8996742779064968,0,True,True,Active
19201118,Inhibition of human recombinant COX2 catalytic activity using arachidonic acid as substrate pre-incubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA method,CHEMBL4449234,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(Cc3ccccc3)nn2)cc1,408.5080000000001,3.3942000000000014,1,7,69.03999999999999,6,3,0.498079555229765,0,False,True,Active
679943,In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2,CHEMBL54619,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,Cc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(N)(=O)=O)cc2)nc1,360.3850000000001,3.6496200000000014,1,3,73.05000000000001,3,3,0.7747818139199188,0,False,True,Active
765641,Inhibition of PGE-2 production in CHO cells expressing human COX-2.,CHEMBL321597,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,CC1(C)OC(=O)C(Oc2ccc3ccccc3n2)=C1c1ccc(S(C)(=O)=O)cc1,409.46300000000014,3.7638000000000025,0,6,82.56,4,3,0.6103579040872462,0,False,True,Active
18268206,Inhibition of COX2 (unknown origin) assessed as reduction in PGE2 level using arachidonic acid as substrate after 5 mins in presence of heme by ELISA,CHEMBL4092434,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,NS(=O)(=O)c1ccc(-n2nc(C(=O)OCCOc3cc(=O)oc4ccccc34)cc2-c2ccc([N+](=O)[O-])cc2)cc1,576.5430000000002,3.437100000000002,1,11,186.86,9,5,0.08950283598994822,2,False,False,Active
437669,Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%,CHEMBL44977,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,CN(C)c1ccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)cc1F,427.42300000000006,4.166700000000002,0,5,55.2,4,3,0.5868992488876015,0,False,True,Active
923778,In vitro inhibitory activity against Prostaglandin G/H synthase 2 (COX-2) in human,CHEMBL107938,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,CCSc1cccc(-c2ccc(C(C)C(=O)O)cc2)c1,286.39599999999996,4.653700000000003,1,2,37.3,5,2,0.8126160883041853,0,False,True,Active
15202089,Inhibition of human recombinant COX2 by ELISA,CHEMBL3410356,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,COc1ccccc1C1C2COc3ccccc3C2=NN1c1ccc(S(N)(=O)=O)cc1,435.5050000000001,3.3168000000000006,1,6,94.22,4,3,0.6785123596588427,0,False,True,Active
19201097,Inhibition of human recombinant COX2 catalytic activity using arachidonic acid as substrate pre-incubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA method,CHEMBL4454251,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,C#CCOc1ccc(/C=C2\SC(=O)NC2=O)cc1,259.28599999999994,2.0225,1,4,55.4,3,1,0.6662314702412515,0,True,True,Active
118104,Inhibitory activity against human prostaglandin G/H synthase 2 in ECV-304 cells measured by the presence of PGE-2,CHEMBL346470,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,O=C(NNc1ccccc1)c1ccc(Cl)cc1,246.697,3.0969000000000015,2,2,41.13,3,2,0.8174775828187568,0,False,True,Active
132057,Inhibitory activity against human prostaglandin G/H synthase 2 in ECV-304 cells measured by the presence of PGE-2,CHEMBL157950,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,Cc1ccc(NNC(=O)c2ccccc2)cc1,226.27900000000005,2.751920000000001,2,2,41.129999999999995,3,2,0.7900106028216866,0,False,True,Active
1445086,In vitro inhibitory concentration against Prostaglandin G/H synthase 2 enzyme activity ,CHEMBL183279,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,COc1ccc(Sc2c(C#N)[nH]c3cc(S(C)(=O)=O)ccc23)c(Cl)c1,392.8890000000001,4.256280000000002,1,5,82.94999999999999,4,3,0.7168696695228398,0,False,True,Active
18046386,Inhibition of human recombinant COX2 using arachidonic acid as substrate preincubated for 5 mins followed by substrate addition measured after 2 mins by ADHP probe-based fluorescence assay,CHEMBL4097499,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,O=C(Oc1ccccc1)c1c(-c2ccccc2)sc2c1CCCC2,334.44000000000017,5.513100000000003,0,3,26.3,3,3,0.46595736529547443,1,False,False,Active
3219448,Inhibition of COX2 in LPS-stimulated human whole blood assessed as PGE2 production by enzyme immunoassay,CHEMBL1204023,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,Cl.O=S(=O)(Nc1ccncc1NC1CCCCC1)C(F)(F)F,359.80100000000016,3.509500000000002,2,4,71.09,4,1,0.8626019894313832,0,False,True,Active
19192688,Inhibition of COX2 (unknown origin),CHEMBL4583354,nM,330.0,CHEMBL230,uM,0.33,6.481486060122113,O=C(/C=C/C1=Cc2c(ccc3ccccc23)OC1)c1ccc(C(F)(F)F)cc1,380.365,6.073500000000005,0,2,26.3,3,3,0.4069638634351044,1,False,False,Active
5201451,Inhibition of human COX2,CHEMBL1669040,nM,339.0,CHEMBL230,uM,0.339,6.4698003017969175,COc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1C,398.76400000000007,5.115320000000002,1,3,55.760000000000005,3,2,0.7797144897630748,1,False,False,Active
681239,Inhibitory concentration against human prostaglandin G/H synthase 2 at 25 degrees.,CHEMBL282084,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,Nc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,382.3670000000001,2.787700000000001,2,5,104.0,3,3,0.6798375800625299,0,False,True,Active
13944522,Inhibition of human recombinant COX2 using arachidonic acid as substrate incubated for 10 mins prior to substrate addition measured after 2 mins by enzyme immunoassay,CHEMBL3127462,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,COc1cc2occc2c(OC)c1-c1cc(-c2ccc(C(F)(F)F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,543.5230000000001,5.635900000000005,1,7,109.58,6,5,0.29709223342256436,2,False,False,Active
734957,Inhibition of recombinant human prostaglandin G/H synthase 2 (COX-2),CHEMBL280326,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,COc1c(C(C)(C)C)cc(-c2nnc(SC)s2)cc1C(C)(C)C,350.5530000000001,5.530600000000005,0,5,35.010000000000005,3,2,0.6817023441058245,1,False,False,Active
679939,In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2,CHEMBL52889,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,COc1ccc(-c2cc(F)c(F)cc2-c2ccc(S(C)(=O)=O)cc2)cc1OC,404.43400000000014,4.7195000000000045,0,4,52.60000000000001,5,3,0.6175474231898546,0,False,True,Active
5102625,Inhibition of human COX2,CHEMBL1630236,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,O=C(O)C1=Cc2c(ccc(Cl)c2Sc2ccccc2)OC1C(F)(F)F,386.778,5.282500000000002,1,3,46.53,3,2,0.7789283639661173,1,False,False,Active
678664,Inhibitory concentration against human prostaglandin G/H synthase 2 at 25 degrees.,CHEMBL29136,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,N#Cc1cc(-c2ccc(F)cc2)n(-c2ccc(S(N)(=O)=O)cc2)n1,342.3550000000001,2.1974799999999997,1,5,101.77,3,3,0.7879787190518225,0,True,True,Active
700386,Inhibitory concentration against human prostaglandin G/H synthase 2 at 25 degrees.,CHEMBL287447,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,NS(=O)(=O)c1ccc(-n2nc(CO)c(Cl)c2-c2ccc(Cl)cc2)cc1,398.2710000000001,2.985800000000001,2,5,98.21000000000001,4,3,0.7060477280606283,0,False,True,Active
151358,Inhibitory activity against human Prostaglandin G/H synthase 2,CHEMBL106023,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,NS(=O)(=O)c1ccc(-n2cc(C(F)(F)F)nc2-c2cncc(Br)c2)cc1,447.23600000000005,3.3630000000000013,1,5,90.87,3,3,0.6669764543815131,0,False,True,Active
18241975,Inhibition of recombinant human COX-2 preincubated for 15 mins followed by fluorometric substrate/heme addition for 15 mins subsequently incubated with arachidonic acid for 2 mins by fluorescence analysis,CHEMBL4075294,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,O=C(O)C1=Cc2cc(S(F)(F)(F)(F)F)cc(Br)c2O[C@H]1C(F)(F)F,449.113,5.897800000000002,1,2,46.53,2,1,0.5727346963472847,1,False,False,Active
106607,Inhibitory activity against human prostaglandin G/H synthase 2 in ECV-304 cells measured by the presence of PGE-2,CHEMBL422530,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,O=C(NNc1ccc(Cl)cc1)c1ccc(Cl)cc1,281.142,3.750300000000002,2,2,41.13,3,2,0.8411232662905306,0,False,True,Active
688439,In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2,CHEMBL54746,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,CS(=O)(=O)c1ccc(-c2cc(F)c(F)cc2-c2ccc3c(c2)OCCO3)cc1,402.4180000000002,4.473500000000004,0,4,52.60000000000001,3,3,0.6485728301374052,0,False,True,Active
18698471,Inhibition of recombinant human COX2 assessed as reduction in PGF2alpha production using arachidonic acid as substrate by colorimetric method,CHEMBL4291293,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,COc1ccc(-c2cc(CSc3nc4ccccc4c(=O)n3-c3ccc(Br)cc3)on2)cc1OC,550.4340000000002,6.112700000000005,0,8,79.38000000000001,7,5,0.17869157944396036,2,False,False,Active
18326368,Inhibition of human COX-2 using [14C]-arachidonic acid as substrate preincubated for 5 mins followed by substrate addition measured after 45 mins by thin layer chromatographic method,CHEMBL4177185,nM,340.0,CHEMBL230,umol,0.34,6.468521082957745,CS(=O)(=O)c1ccc2c(c1)c1c(n2S(=O)(=O)c2ccc(Cl)cc2)CCCC1,423.9430000000002,3.8140000000000027,0,5,73.21000000000001,3,3,0.6415564379643456,0,False,True,Active
481254,"Biochemical index for Prostaglandin G/H synthase 2 measured as, PGE-2 levels in lipopolysaccharide (LPS)-challenged human whole blood",CHEMBL300021,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,COc1ccc(C2=C(c3ccc(S(C)(=O)=O)cc3)CN(c3ccccc3)C2=O)cc1,419.5020000000001,4.056300000000003,0,4,63.68000000000001,5,3,0.6257724846397554,0,False,True,Active
22971851,Inhibition of human recombinant COX2 by colorimetric analysis,CHEMBL4792442,nM,340.0,CHEMBL230,uM,0.34,6.468521082957745,C/C(=N\NC(N)=O)c1nnn(-c2ccc(S(=O)(=O)Nc3nccs3)cc2)c1C,420.48000000000013,1.2253199999999997,3,9,157.25,6,3,0.401825355713099,0,False,True,Active
1078645,In vitro inhibition of PGE-2 produced by arachidonic acid-stimulated CHO cells stably expressing human Prostaglandin G/H synthase 2,CHEMBL329120,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,Cc1cnc(-c2cccnc2)c(-c2ccc(S(C)(=O)=O)cc2)c1,324.40500000000003,3.522520000000002,0,4,59.92,3,3,0.7393701926742499,0,False,True,Active
19362639,Inhibition of human COX2 using arachidonic acid as substrate by colorimetric assay,CHEMBL4462870,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,COc1ccc(-c2noc(C)c2-c2ccc(OC)cc2)cc1,295.33799999999997,4.334220000000003,0,4,44.49000000000001,4,3,0.7181418938297188,0,False,True,Active
226815,In vitro inhibitory activity against prostaglandin G/H synthase 2 stably transfected in Chinese hamster ovary (CHO) cells,CHEMBL158236,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,Cc1ccccc1Cn1ncc(-c2ccc(S(C)(=O)=O)cc2)c(-c2ccccc2)c1=O,430.52900000000017,4.337520000000004,0,5,69.03,5,4,0.4723794188208534,0,False,True,Active
761309,Inhibition of PGE-2 production in CHO cells expressing human COX-2.,CHEMBL108857,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,CC1(C)OC(=O)C(Oc2cccc(Cl)n2)=C1c1ccc(S(C)(=O)=O)cc1,393.8480000000001,3.264000000000002,0,6,82.56,4,2,0.5853087878055305,0,False,True,Active
478786,"Biochemical index for Prostaglandin G/H synthase 2 measured as, PGE-2 levels in lipopolysaccharide (LPS)-challenged human whole blood",CHEMBL48332,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)N(c3ccc(F)cc3)C2)cc1,407.4660000000001,4.186800000000003,0,3,54.45,4,3,0.6518024256952054,0,False,True,Active
447227,Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%,CHEMBL416989,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,CSc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,412.4580000000001,4.683500000000004,0,5,51.96,4,3,0.5839606489973163,0,False,True,Active
18670213,Inhibition of COX2 (unknown origin) using arachidonic acid as substrate pretreated for 10 mins followed by substrate addition and measured after 2 mins by ELISA,CHEMBL4243440,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,COc1ccc(-c2cc(COC(=O)COc3cc(O)c4c(=O)cc(-c5ccccc5)oc4c3)nn2-c2ccc(Cl)cc2)cc1,609.0340000000002,6.802500000000006,1,9,113.02000000000001,9,6,0.17828998481216984,2,False,False,Active
213098,Inhibition of human cyclooxygenase-2 (hCOX-2) enzyme.,CHEMBL417266,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,CS(=O)(=O)c1ccc(-c2sc(CC#N)nc2-c2ccc(F)cc2)cc1,372.446,4.085780000000003,0,5,70.82,4,3,0.6916160384824673,0,False,True,Active
1209907,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),CHEMBL29397,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,NS(=O)(=O)c1ccc(-n2nc(C(F)(F)F)cc2-c2csc3ccccc23)cc1,423.4410000000001,4.420200000000002,1,5,77.98,3,4,0.5298892649651556,0,False,True,Active
19019440,Inhibition of COX2 (unknown origin) using arachidonic acid as substrate incubated for 10 mins by Ellman's reagent based COX-1/COX-2 ELISA assay,CHEMBL4569221,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,NS(=O)(=O)c1ccc(-n2nc(C(=O)N3CCOCC3)cc2-c2ccc(Cl)cc2)cc1,446.91600000000017,2.312500000000001,1,6,107.52000000000001,4,3,0.6612466577002222,0,False,True,Active
1206067,In vitro inhibitory concentration required to block human recombinant prostaglandin G/H synthase 2 (COX-2),CHEMBL29456,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,COc1c(F)cc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F,415.3680000000001,3.4111000000000002,1,5,87.21000000000001,5,3,0.647289460241148,0,False,True,Active
470833,Concentration required to inhibit human Prostaglandin G/H synthase 2 (COX-2) by 50%,CHEMBL44468,nM,350.0,CHEMBL230,uM,0.35,6.455931955649724,COc1cccc(-c2nc(C(F)(F)F)cn2-c2ccc(S(C)(=O)=O)cc2)c1,396.3900000000001,3.970200000000003,0,5,61.190000000000005,4,3,0.6695977772960405,0,False,True,Active
18748643,"Inhibition of recombinant human COX-2 assessed as reduction of prostaglandin-G2 to prostaglandin-H2 by measuring oxidation of 10-acetyl-3,7-dihydroxyphenoxazine to resorufin after 5 mins by fluorescence based assay",CHEMBL4294127,nM,351.0,CHEMBL230,uM,0.351,6.454692883534176,CS(=O)(=O)c1ccc(-c2c(-c3ccc(F)cc3)noc2Cl)cc1,351.78600000000006,4.204600000000003,0,4,60.17,3,3,0.7090031413268206,0,False,True,Active
5201447,Inhibition of human COX2,CHEMBL1669036,nM,355.0,CHEMBL230,uM,0.355,6.449771646944906,CCOc1ccc(-c2cc(Cl)cc3c2OC(C(F)(F)F)C(C(=O)O)=C3)cc1,398.76400000000007,5.197000000000003,1,3,55.760000000000005,4,2,0.7689867224766077,1,False,False,Active
458753,Inhibition concentration against cyclooxygenase-2 (COX-2) in human whole blood,CHEMBL127514,nM,360.0,CHEMBL230,uM,0.36,6.443697499232712,Cc1cc(=O)c(Oc2ccc(Br)cc2)c(-c2ccc(S(C)(=O)=O)cc2)o1,435.2950000000002,4.573520000000004,0,5,73.58000000000001,4,3,0.6003141501194627,0,False,True,Active
24868261,Inhibition of COX2 (unknown origin),CHEMBL5203505,nM,360.0,CHEMBL230,uM,0.36,6.443697499232712,Cc1ccc(-n2nc(C(F)(F)F)cc2-c2ccc(S(=O)(=O)Nc3ccc([18F])cc3)cc2)cc1,474.4699380000001,5.806420000000004,1,4,63.99,5,4,0.3716768500630888,1,False,False,Active
2495724,Inhibition of COX2 by enzyme immunoassay,CHEMBL457331,nM,360.0,CHEMBL230,uM,0.36,6.443697499232712,CN(C)c1ccc(-c2cnnn2-c2ccc(S(C)(=O)=O)cc2)cc1,342.42400000000004,2.4038000000000004,0,6,68.09,4,3,0.7281916402604194,0,True,True,Active
13944526,Inhibition of human recombinant COX2 using arachidonic acid as substrate incubated for 10 mins prior to substrate addition measured after 2 mins by enzyme immunoassay,CHEMBL3127458,nM,360.0,CHEMBL230,uM,0.36,6.443697499232712,COc1c(-c2cc(-c3cccnc3)nn2-c2ccc(S(N)(=O)=O)cc2)c(O)c(OC)c2occc12,492.51300000000026,3.7177000000000007,2,9,142.7,6,5,0.3651175735688714,0,False,True,Active
19201104,Inhibition of human recombinant COX2 catalytic activity using arachidonic acid as substrate pre-incubated for 10 mins followed by substrate addition and measured after 2 mins by ELISA method,CHEMBL4445953,nM,360.0,CHEMBL230,uM,0.36,6.443697499232712,O=C1NC(=S)S/C1=C\c1ccc(OCc2cn(-c3ccc(C(=O)O)cc3)nn2)cc1,438.4900000000001,3.0333000000000006,2,8,106.34,6,3,0.4468583226448843,0,False,True,Active
697774,In vitro inhibitory activity against human recombinant prostaglandin G/H synthase 2,CHEMBL52454,nM,360.0,CHEMBL230,uM,0.36,6.443697499232712,CS(=O)(=O)c1ccc(-c2ccccc2-c2ccc(F)c(Cl)c2)cc1,360.8370000000001,5.216600000000003,0,2,34.14,3,3,0.6415827182836146,1,False,False,Active
22882241,Inhibition of COX2 (unknown origin),CHEMBL4793035,nM,360.0,CHEMBL230,uM,0.36,6.443697499232712,Brc1ccc(OCCOc2nc3ccccc3s2)c(Br)c1,429.133,5.2791000000000015,0,4,31.35,5,3,0.5177785776383389,1,False,False,Active
12533581,Inhibition of COX2 (unknown origin),CHEMBL2283166,nM,360.0,CHEMBL230,uM,0.36,6.443697499232712,CCCC/C(=C(\c1ccccc1)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)c1ccc(S(C)(=O)=O)cc1,518.7630000000003,8.540000000000006,1,3,54.37,7,3,0.3188454727770489,2,False,False,Active
18217998,Inhibition of human recombinant COX2 assessed as reduction in PGH2 formation by measuring PGF2alpha by colorimetric assay,CHEMBL4072244,nM,360.0,CHEMBL230,uM,0.36,6.443697499232712,N#Cc1c(N=Cc2cccs2)c(C(=O)Nc2ccc(Cl)cc2)n2c1CCC2,394.88700000000017,5.023780000000003,1,5,70.18,4,3,0.6306150566568041,1,False,False,Active
